gene	cluster	si	au	bp	se.si	se.au	se.bp	v	c	pchi	neighbor	sil_width	gene_order	gene_to_centroid_dist	scaled_dist
CTO-L	11	0.983789304799329	0.999952877326208	0.0535616900279971	0.0149925938770078	7.18035383817018e-05	0.00415014919850148	-1.14684510821277	2.75810366291858	0.29245106204172	2	0.578361374441776	1	0.00156330902240304	0.0020334918184107
CTO-M	10	0.998036591848665	0.999996368563461	0.0934762976863185	0.00192352270011293	5.56790026768866e-06	0.00547425548686045	-1.58309383575607	2.90274175671089	0.264002276096882	6	0.604264637351385	1	0.0148434129887831	0.0193077366262393
CTO-S	1	0.995109237525998	0.999959717722831	0.196601846161305	0.0026945474332561	3.337771450074e-05	0.00599489016534965	-1.54444629122902	2.39826816579162	0.120841682147989	3	0.699795982656642	2	0.76878058138678	1
EP0	4	0.997405399524303	0.999989626800028	0.147371022050516	0.00176263971323106	1.07353944303429e-05	0.00559656338028486	-1.60446355918166	2.65223907829134	0.0222200655463258	12	0.799322699813517	4	0.0926204233255304	0.12047705882276
IE180	4	0.997405399524303	0.999989626800028	0.147371022050516	0.00176263971323106	1.07353944303429e-05	0.00559656338028486	-1.60446355918166	2.65223907829134	0.0222200655463258	12	0.677012586816562	7	0.0186673983043456	0.0242818285949316
NOIR	3	0.998036591848665	0.999996368563461	0.0934762976863185	0.00192352270011293	5.56790026768866e-06	0.00547425548686045	-1.58309383575607	2.90274175671089	0.264002276096882	9	0.250853422053002	7	0.015950629330434	0.0207479607531985
NOIR_2	3	0.998036591848665	0.999996368563461	0.0934762976863185	0.00192352270011293	5.56790026768866e-06	0.00547425548686045	-1.58309383575607	2.90274175671089	0.264002276096882	9	0.25030342829719	8	0.0159467477511029	0.0207429117451653
ORF-1	1	0.995109237525998	0.999959717722831	0.196601846161305	0.0026945474332561	3.337771450074e-05	0.00599489016534965	-1.54444629122902	2.39826816579162	0.120841682147989	3	0.582805914278114	6	0.109286837130151	0.142156084292623
UL1	4	0.997405399524303	0.999989626800028	0.147371022050516	0.00176263971323106	1.07353944303429e-05	0.00559656338028486	-1.60446355918166	2.65223907829134	0.0222200655463258	12	0.664164717712846	8	0.0178980114131703	0.0232810399306453
UL10	7	0.997944248823682	0.999996108427462	0.093441577449176	0.00200751810039654	5.95050693353384e-06	0.00547278635515368	-1.57560401239928	2.89545984927316	0.266092514475359	9	0.884933150567654	1	0.00837748505184814	0.0108971080366471
UL12	7	0.997944248823682	0.999996108427462	0.093441577449176	0.00200751810039654	5.95050693353384e-06	0.00547278635515368	-1.57560401239928	2.89545984927316	0.266092514475359	9	0.753146329940018	4	0.00837746696339826	0.0108970845078922
UL14	3	0.998036591848665	0.999996368563461	0.0934762976863185	0.00192352270011293	5.56790026768866e-06	0.00547425548686045	-1.58309383575607	2.90274175671089	0.264002276096882	9	0.353495707372008	6	0.0207729619626552	0.0270206642384014
UL15	3	0.998036591848665	0.999996368563461	0.0934762976863185	0.00192352270011293	5.56790026768866e-06	0.00547425548686045	-1.58309383575607	2.90274175671089	0.264002276096882	9	0.565932791395733	2	0.022295709299878	0.0290013949879684
UL16	7	0.997944248823682	0.999996108427462	0.093441577449176	0.00200751810039654	5.95050693353384e-06	0.00547278635515368	-1.57560401239928	2.89545984927316	0.266092514475359	9	0.807556414011573	3	0.00817054802274778	0.010627932365317
UL17	6	0.99452676000638	0.999968060328334	0.147812226195732	0.00331497635799428	2.96391372377294e-05	0.00545571101077412	-1.47606980318231	2.52193244983136	0.12524403368446	1	0.590292089117189	2	0.000301336809785623	0.000391967249279438
UL18	1	0.995109237525998	0.999959717722831	0.196601846161305	0.0026945474332561	3.337771450074e-05	0.00599489016534965	-1.54444629122902	2.39826816579162	0.120841682147989	9	0.308523850341714	9	0.0245799895455496	0.031972698245331
UL19	4	0.997405399524303	0.999989626800028	0.147371022050516	0.00176263971323106	1.07353944303429e-05	0.00559656338028486	-1.60446355918166	2.65223907829134	0.0222200655463258	12	0.25972022396247	10	0.0187591233934857	0.0244011410377285
UL2	3	0.998036591848665	0.999996368563461	0.0934762976863185	0.00192352270011293	5.56790026768866e-06	0.00547425548686045	-1.58309383575607	2.90274175671089	0.264002276096882	9	0.394238668331372	5	0.0210738200652179	0.0274120088038689
UL20	3	0.998036591848665	0.999996368563461	0.0934762976863185	0.00192352270011293	5.56790026768866e-06	0.00547425548686045	-1.58309383575607	2.90274175671089	0.264002276096882	9	0.672595952506864	1	0.0212083672380833	0.0275870225543758
UL21	8	0.989724082175006	0.999932133530879	0.127068234678918	0.00596963257229634	6.13167471014658e-05	0.00507686602014548	-1.3377287676608	2.47808848175051	0.484910883815096	9	0.235025164528834	2	0.00200954960299131	0.00261394427961011
UL22	11	0.983789304799329	0.999952877326208	0.0535616900279971	0.0149925938770078	7.18035383817018e-05	0.00415014919850148	-1.14684510821277	2.75810366291858	0.29245106204172	2	0.0278142141616541	2	0.00156330902240304	0.0020334918184107
UL23	5	0.987542933063031	0.999860158461417	0.175707452318784	0.00633351401797622	0.000108781707633092	0.0056957302004164	-1.35078864562635	2.28263699318309	0.330074097660258	12	0.805628225282405	2	0.0508464286178054	0.0661390647069742
UL24	9	0.9304798811437	0.999547420028088	0.0496784450783275	0.0567091414709981	0.000631815088414431	0.00403541765696826	-0.835239186187678	2.48321862679034	0.155497091021415	6	0.566153886574373	2	0.0157235651190263	0.02045260442279
UL25	1	0.995109237525998	0.999959717722831	0.196601846161305	0.0026945474332561	3.337771450074e-05	0.00599489016534965	-1.54444629122902	2.39826816579162	0.120841682147989	6	0.39069647062437	8	0.112065670293254	0.145770682827474
